suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage,run_label,quick_mode,compute_device,device_name,torch_version,torch_cuda_version,run_complete
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9097981163038412,0.857598366784347,0.8351303065890407,,,,0.28931470215320587,False,42,0.24016477004624903,2463.65625,695.978515625,221.8,96.44615384615386,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9103029345582851,0.8520188098171708,0.8100372304540117,,,,0.34564670026302335,False,123,0.24155274196527898,2463.65625,695.978515625,222.3,88.63846153846156,0.2300000000000182,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8932724130384129,0.8232391534261593,0.8160278353864221,,,,0.3775266110897064,False,456,0.24034765199758112,2463.66015625,695.978515625,221.6,88.27692307692308,0.22999999999998977,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9184830199387524,0.8715299093863832,0.8456747707453587,,,,0.3005644142627716,False,789,0.24004567600786686,2463.66015625,695.978515625,222.3,96.47692307692307,0.23999999999998067,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9251115736302511,0.8798967895778483,0.8536955598310887,,,,0.2826209232211113,False,2026,0.2398137969430536,2463.66015625,695.978515625,221.8,96.35769230769232,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.6775127691232276,0.5441056184679969,0.5996289448039779,,,,0.6904221177101135,False,42,0.24280163296498358,2464.24609375,699.728515625,219.5,94.91923076923078,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.860235521103788,0.8004823915121281,0.5615551835286474,,,,0.6914961516857148,False,123,0.24203670816496015,2464.24609375,699.728515625,219.2,95.55000000000001,0.25,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7448762072265495,0.6019599184603847,0.536974338472302,,,,0.6904913187026978,False,456,0.24201154406182468,2464.24609375,699.728515625,219.5,95.97692307692304,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7633967606184675,0.6297534972140708,0.674864446165763,,,,0.6904153823852539,False,789,0.2425254520494491,2464.24609375,699.728515625,219.3,95.97692307692306,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8398181978563345,0.7541622308893584,0.6754141575672772,,,,0.6910797953605652,False,2026,0.24208598700352013,2464.24609375,699.728515625,219.0,94.66538461538461,0.23999999999998067,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8926492389820917,0.8066768914663699,0.8086379650683391,,,,0.3861426919698715,False,42,0.24078763788565993,2464.24609375,699.728515625,220.1,95.4846153846154,0.23999999999995225,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9023131421010585,0.8435621039912179,0.8210626920866545,,,,0.3829726755619049,False,123,0.24143118388019502,2464.27734375,699.728515625,219.6,94.51923076923077,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8885819018374276,0.8135211668686648,0.8104307738437321,,,,0.39168375730514526,False,456,0.24092462589032948,2464.27734375,699.728515625,219.6,96.03461538461538,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9004926977231875,0.8300132718324577,0.8218872591889258,,,,0.3506475269794464,False,789,0.24044776009395719,2464.27734375,699.728515625,220.4,96.12692307692308,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9023001695126822,0.8326353715669924,0.8214687289173184,,,,0.3607880353927612,False,2026,0.2408890079241246,2464.27734375,699.728515625,219.6,96.05384615384614,0.2400000000000091,0.0,"embedding_dim=16, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8081118072198921,0.6980316467777768,0.6465855425901402,,,,0.6885739922523498,False,42,0.412299521965906,2464.27734375,1214.0087890625,146.2,97.99615384615385,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7991778257938886,0.6662069273553881,0.6461732590390046,,,,0.6896256804466248,False,123,0.4104975890368223,2464.48828125,1214.0087890625,145.9,92.87307692307694,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9132641382897276,0.885282547010934,0.624672047175233,,,,0.6904388189315795,False,456,0.4114605460781604,2464.4921875,1214.0087890625,145.9,97.8423076923077,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8481881171360096,0.7591058800723725,0.656755203518153,,,,0.6855994641780854,False,789,0.41058334708213806,2464.4921875,1214.0087890625,145.8,98.26923076923079,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7946505169429465,0.6619981988255883,0.6473538892081657,,,,0.6862207353115082,False,2026,0.4100525458343327,2464.4921875,1214.0087890625,146.0,92.98076923076924,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9188898633579656,0.8754324228290452,0.8458121985957372,,,,0.28571016788482667,False,42,0.40918316901661456,2476.15625,1214.0087890625,145.9,97.8,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9062324033852607,0.8316368893751389,0.8274468404087854,,,,0.3441373258829117,False,123,0.4079659120179713,2476.328125,1214.0087890625,145.7,92.48846153846151,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9272106160541906,0.8855174351399737,0.8546825416656255,,,,0.2897991597652435,False,456,0.4086183710023761,2476.328125,1214.0087890625,145.8,92.9076923076923,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9043903375274616,0.8485211903703369,0.8226181254841208,,,,0.31103385984897614,False,789,0.4087862321175635,2476.328125,1214.0087890625,146.1,97.92692307692309,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9283117547100725,0.8894163048993152,0.855806951350541,,,,0.25978977531194686,False,2026,0.4084905639756471,2476.328125,1214.0087890625,145.9,92.85384615384616,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8305415414253379,0.7311130856004946,0.7377127008320632,,,,0.690692001581192,False,42,0.411495323991403,2476.48046875,1221.20703125,143.6,96.85769230769233,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8335942083582983,0.7188913630752296,0.6456797681217361,,,,0.6906951308250427,False,123,0.41168395383283496,2476.48046875,1221.20703125,143.5,91.57307692307693,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8335345305738633,0.7438751641444412,0.624672047175233,,,,0.6926548302173614,False,456,0.41146545205265284,2476.62109375,1221.20703125,143.3,96.65000000000002,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7852949782804075,0.6622790320748493,0.6847654981134904,,,,0.6895475566387177,False,789,0.40973861305974424,2476.62109375,1221.20703125,144.9,97.05769230769229,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8140269376206644,0.6982690254034469,0.7485695010119687,,,,0.6888299286365509,False,2026,0.4088960629887879,2476.62109375,1221.20703125,145.4,96.8423076923077,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8955692595366487,0.809191946847212,0.8099622698083506,,,,0.3824471175670624,False,42,0.4106273278594017,2476.62109375,1221.20703125,143.6,97.01153846153846,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8906137356867053,0.79183873917783,0.8161090427525549,,,,0.3852325797080994,False,123,0.4092357410117984,2476.62109375,1221.20703125,145.1,97.32692307692307,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.901043490363491,0.8103768371635189,0.8188638464805977,,,,0.3860099196434021,False,456,0.4077234680298716,2476.62109375,1221.20703125,145.2,92.23846153846154,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8894515881099795,0.8087023514056026,0.8006359161440244,,,,0.3868449807167053,False,789,0.40713578811846673,2476.62109375,1221.20703125,145.2,97.5269230769231,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9047606079821584,0.8171379537265644,0.8119862072411984,,,,0.357434943318367,False,2026,0.407753128092736,2476.62109375,1221.20703125,145.4,102.74230769230769,0.39999999999997726,0.009999999999999787,"embedding_dim=32, hidden_dim=32, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8418279594401172,0.7370618111432286,0.6771507458584243,,,,0.6828846454620361,False,42,0.4061041970271617,2476.62109375,1214.1337890625,147.6,98.46923076923078,0.40999999999996817,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8078256985220692,0.6898792330739275,0.6485157792159116,,,,0.6830013871192933,False,123,0.40527994208969176,2476.62109375,1214.1337890625,147.2,98.60000000000002,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7340812760468677,0.6108186844138532,0.658822867994303,,,,0.6803979575634003,False,456,0.40554327494464815,2476.62109375,1214.1337890625,147.1,98.8846153846154,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8204791848911526,0.6926460493325758,0.6667874365957872,,,,0.6749436497688294,False,789,0.40594122209586203,2476.65625,1214.1337890625,27225.6,1140.7192307692308,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8309374197789761,0.7226026711201697,0.7144561605157292,,,,0.6843342840671539,False,2026,0.4052502408158034,2476.65625,1214.1337890625,147.2,93.43846153846152,0.4000000000000341,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9299584142200918,0.8956204342811909,0.8610104695035107,,,,0.24501381516456605,False,42,0.40406239521689713,2476.65625,1214.1337890625,147.4,93.75384615384614,0.4000000000000341,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9200716211470608,0.8731327684598966,0.8494290497488819,,,,0.2653063848614693,False,123,0.40469776978716254,2476.65625,1214.1337890625,147.3,93.73846153846154,0.4000000000000341,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9272769116570134,0.8948146908162801,0.855275980110442,,,,0.2831342190504074,False,456,0.4043778490740806,2476.65625,1214.1337890625,147.3,93.63846153846154,0.4000000000000341,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9211885557719194,0.8738341761841332,0.8451687863871468,,,,0.25752837508916854,False,789,0.4039660419803113,2476.65625,1214.1337890625,147.9,99.16153846153846,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9262275451867384,0.8767881527646788,0.8565752979685665,,,,0.2380923882126808,False,2026,0.404549275059253,2476.65625,1214.1337890625,147.4,98.66153846153847,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8936797797250517,0.8337147044030816,0.774743259788611,,,,0.6875822126865387,False,42,0.4066489771939814,2476.65625,1221.33203125,145.3,97.58846153846153,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8427602424106252,0.7517168588538679,0.6987519052497438,,,,0.6870316982269287,False,123,0.4051601770333946,2476.65625,1221.33203125,147.2,93.22692307692306,0.410000000000025,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7630312884461754,0.6457353822087533,0.7074660803078384,,,,0.686021363735199,False,456,0.4068916020914912,2476.65625,1221.33203125,147.4,92.67692307692309,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.812028105652087,0.6901305018153587,0.7476262462207341,,,,0.6850084960460663,False,789,0.40726838097907603,2476.65625,1221.33203125,145.0,92.15384615384616,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8656001121762864,0.784502460009594,0.7403987906349166,,,,0.6878552675247193,False,2026,0.4066001009196043,2476.68359375,1221.33203125,145.1,92.21538461538462,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9176653842121032,0.8653769951037904,0.8303827990305089,,,,0.3136818051338196,False,42,0.4062059579882771,2476.68359375,1221.33203125,145.4,97.43846153846152,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9162352454064311,0.8597467394782977,0.8408460558206942,,,,0.30969343781471254,False,123,0.4048139490187168,2476.73828125,1221.33203125,147.5,92.58076923076922,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9175186583782704,0.8689104423352565,0.8451250593438445,,,,0.3287171542644501,False,456,0.4042415521107614,2476.73828125,1221.33203125,293.6,98.69615384615385,0.39999999999997726,0.009999999999999787,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9063777898442181,0.8420295821611506,0.8218372854251518,,,,0.33975843489170077,False,789,0.4056079238653183,2476.73828125,1221.33203125,147.3,92.73846153846154,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.921868377937554,0.8664263302220272,0.8270595437395367,,,,0.31678150594234467,False,2026,0.40412454097531736,2476.73828125,1221.33203125,147.2,93.25769230769231,0.39999999999997726,0.0,"embedding_dim=32, hidden_dim=96, dropout=0.35, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.877684771153718,0.7954103283426265,0.664875940131431,,,,0.6808136224746704,False,42,0.5709130559116602,2476.75,1732.888671875,102.5,93.46923076923078,0.5699999999999932,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8638771866054191,0.772432641821653,0.7970003248294645,,,,0.6840469598770141,False,123,0.5704562768805772,2476.75,1732.888671875,102.6,97.52307692307691,0.5699999999999932,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8204958260934692,0.6888864497660556,0.7153119612203593,,,,0.6823351681232452,False,456,0.5707046899478883,2476.75,1732.888671875,102.5,97.46923076923078,0.5699999999999932,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.7944992028659876,0.6648609053369835,0.7007571025211764,,,,0.6871311128139496,False,789,0.5702742470894009,2476.75,1732.888671875,102.6,93.78846153846155,0.5600000000000023,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.8204082895612808,0.7259739093199553,0.6522700582194348,,,,0.686952942609787,False,2026,0.5709920960944146,2476.75,1732.888671875,102.6,93.61153846153847,0.5699999999999932,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.000630957344480193",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9298093690499967,0.8863687385551193,0.8566814922165863,,,,0.2531562075018883,False,42,0.5698800839018077,2476.75,1732.888671875,204.3,97.58076923076923,0.57000000000005,0.009999999999999787,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9285158638739097,0.8887819561132152,0.8594300492241573,,,,0.27613470107316973,False,123,0.5694618879351765,2476.75,1732.888671875,102.5,93.88461538461539,0.57000000000005,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
hyperparameter_search,ogbl_collab,gnn,grid_search,0.9293751144231409,0.8900026661384779,0.8579120961495215,,,,0.2628248408436775,False,456,0.5703036969061941,2476.75,1732.888671875,102.5,97.4076923076923,0.5699999999999932,0.0,"embedding_dim=48, hidden_dim=32, dropout=0.0, lr=0.01",validation_search,full_rtx_pro_6000,False,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,2.11.0+cu130,13.0,True
