suite,dataset,model,method,val_auc,val_ap,val_accuracy,test_auc,test_ap,test_accuracy,loss_tail,evaluated_on_test,seed,wall_time_sec,peak_ram_mb,peak_gpu_mb,peak_cpu_percent,avg_cpu_percent,cpu_user_sec,cpu_system_sec,notes,selection_stage
hyperparameter_search,ogbl_collab,gnn,random_search,0.7078321737500001,0.7666517545846366,0.700175,,,,0.47332805693149566,False,42,11.096908700070344,1140.44140625,0.0,483.3,414.00384615384615,36.234375,11.859375,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.6997679,0.7602428637582224,0.700175,,,,0.4823319762945175,False,123,10.931618300033733,1138.64453125,0.0,529.5,428.3846153846153,36.390625,13.640625,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.73214952875,0.7676897271321947,0.700175,,,,0.45164650678634644,False,456,10.872726399917156,1140.46875,0.0,541.7,437.9038461538462,36.15625,13.84375,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.6866491637500001,0.7491017714387265,0.700175,,,,0.4383187979459763,False,789,11.040267299977131,1140.484375,0.0,539.7,426.38846153846157,36.953125,12.90625,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.74384149125,0.7619207420316233,0.700175,,,,0.5071744412183762,False,2026,10.947940199985169,1140.5,0.0,525.8,433.2807692307693,37.015625,13.5625,"embedding_dim=32, hidden_dim=96, dropout=0.13561743266056106, lr=0.001399567099557049",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7248475425,0.7664700849171664,0.700175,,,,0.6312074661254883,False,42,6.965998800005764,1139.7890625,0.0,514.2,404.80769230769226,20.484375,8.890625,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.78841295875,0.8015226640410497,0.700175,,,,0.629181045293808,False,123,7.265664900070988,1136.60546875,0.0,485.4,382.6269230769231,20.140625,9.0,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7262669312499999,0.7730577664980854,0.701,,,,0.6545853614807129,False,456,6.84626030002255,1136.62109375,0.0,508.9,401.32692307692315,19.90625,9.46875,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7576563175,0.7828532642236993,0.70015,,,,0.6212044298648834,False,789,6.714443000033498,1136.640625,0.0,531.9,419.0115384615385,20.828125,9.34375,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7935482637500001,0.8189225992801875,0.7002,,,,0.6393844962120057,False,2026,6.949599799932912,1136.64453125,0.0,492.0,412.2307692307693,21.328125,8.921875,"embedding_dim=16, hidden_dim=96, dropout=0.04891336926325843, lr=0.0010962001141747336",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7621960287499999,0.7932517190130554,0.700175,,,,0.30020161271095275,False,42,15.675285100005567,1130.359375,0.0,535.2,439.776923076923,55.42187499999818,17.953125,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7390632225,0.7912906319182162,0.700175,,,,0.3188208431005478,False,123,16.02366389997769,1130.375,0.0,532.6,438.7807692307692,55.390625,18.25,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7197759850000001,0.7741250783816895,0.700175,,,,0.3433070778846741,False,456,16.38894590002019,1130.2578125,0.0,519.2,413.0692307692307,56.265625,16.015625,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.75814854125,0.7882938815279963,0.700175,,,,0.31137390434741974,False,789,17.681655499967746,1130.27734375,0.0,544.9,365.4923076923077,54.71875,14.0625,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7649427912500001,0.7847403017795218,0.700175,,,,0.3046881705522537,False,2026,17.657677700044587,1111.29296875,0.0,473.5,353.3807692307693,52.65625,13.28125,"embedding_dim=48, hidden_dim=32, dropout=0.27542353212574844, lr=0.003961147623299825",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7165470825,0.769938486091995,0.700175,,,,0.34827256202697754,False,42,12.244536699960008,1144.0,0.0,491.3,363.50384615384615,36.46875,11.3125,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.73676116125,0.7756356240094917,0.700175,,,,0.3431727349758148,False,123,11.924610799993388,1136.27734375,0.0,510.9,379.69230769230774,35.4375,11.90625,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7600242175,0.7871252274647711,0.700175,,,,0.3216770589351654,False,456,11.2602412000997,1135.46484375,0.0,500.5,397.08461538461535,35.1875,12.21875,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.69048629,0.7519896846608817,0.700175,,,,0.35517273247241976,False,789,11.591252099955454,1135.5,0.0,497.2,397.7923076923077,37.859375,11.46875,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.70070694125,0.7562719030362464,0.700175,,,,0.35132620930671693,False,2026,11.570763100055046,1134.671875,0.0,504.4,402.4269230769231,37.3125,12.453125,"embedding_dim=32, hidden_dim=96, dropout=0.27325516085768875, lr=0.002242326919056276",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7774052112500001,0.7959833588948093,0.700175,,,,0.608419668674469,False,42,11.44349560001865,1135.953125,0.0,512.2,406.0461538461538,37.484375,11.875,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.78903792125,0.8099669682599155,0.7002,,,,0.6487627565860749,False,123,11.393552199937403,1139.33984375,0.0,482.4,416.98461538461544,37.40625,12.84375,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7682996974999999,0.8028399149977301,0.700175,,,,0.6219393074512481,False,456,11.438182600075379,1134.7421875,0.0,533.3,409.0269230769231,35.984375,12.40625,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7718884512499999,0.7991323847512899,0.700175,,,,0.6309613585472107,False,789,11.446585900033824,1135.609375,0.0,491.8,405.83076923076925,36.296875,12.78125,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7902901412500001,0.8160656119323177,0.700175,,,,0.6464198768138886,False,2026,11.952031600056216,1135.65625,0.0,475.1,358.76538461538456,35.046875,10.703125,"embedding_dim=32, hidden_dim=64, dropout=0.0489289493446801, lr=0.000865836895470935",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7264210150000001,0.7899828465695897,0.70015,,,,0.3088621199131012,False,42,11.252840499975719,1139.84765625,0.0,504.9,419.6961538461538,37.15625,12.421875,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.70922964,0.780262238400049,0.700175,,,,0.3028648614883423,False,123,11.389386800001375,1139.6015625,0.0,491.7,414.9,36.9375,13.0625,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.764758275,0.8070663986477616,0.700175,,,,0.29302244186401366,False,456,11.180965399951674,1137.80078125,0.0,520.8,423.78076923076924,36.53125,13.15625,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.70154984,0.7716440938627812,0.70015,,,,0.3213903188705444,False,789,11.119854199932888,1136.03125,0.0,517.9,425.7615384615386,36.828125,13.25,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7135040575,0.778602655569676,0.70015,,,,0.30113439857959745,False,2026,12.242535799974576,1139.66796875,0.0,535.3,384.8769230769231,36.78125,12.265625,"embedding_dim=32, hidden_dim=96, dropout=0.16488367215009636, lr=0.003008038065519179",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7070579575,0.7372800729190165,0.700175,,,,0.3722202003002167,False,42,6.967721299966797,1137.171875,0.0,480.8,388.81923076923067,19.6875,9.09375,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.70664838125,0.7432569256179491,0.700175,,,,0.37197400629520416,False,123,7.006479499978013,1134.87109375,0.0,558.5,418.50000000000006,21.046875,9.5,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7615938824999999,0.7799903966788311,0.700175,,,,0.43732085824012756,False,456,7.384143400005996,1134.26171875,0.0,498.7,365.4807692307692,19.234375,8.84375,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.736820295,0.7497986276265552,0.700175,,,,0.37811698019504547,False,789,6.916455199941993,1134.26953125,0.0,505.3,410.123076923077,20.859375,9.203125,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.76212040625,0.7849684685822469,0.700175,,,,0.3839921772480011,False,2026,7.0396301000146195,1134.296875,0.0,560.9,414.4846153846153,20.734375,9.78125,"embedding_dim=16, hidden_dim=96, dropout=0.22215141200020677, lr=0.0029126968141823324",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.78667005625,0.796417314091105,0.7,,,,0.6765437364578247,False,42,6.928619399899617,1131.98828125,0.0,516.1,404.83076923076925,20.84375,9.109375,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7340395475,0.7355698133813244,0.69995,,,,0.6705234408378601,False,123,6.975081200012937,1131.7421875,0.0,494.1,407.6961538461538,21.34375,8.71875,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7431149237500001,0.7796817740143758,0.700175,,,,0.6766710221767426,False,456,6.960206199903041,1131.7421875,0.0,499.4,400.8269230769231,19.875,9.21875,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.7594001987500001,0.7975295567412264,0.700125,,,,0.6747903048992157,False,789,7.170402599964291,1130.5703125,0.0,494.1,387.5192307692307,19.140625,10.53125,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.77315533,0.7817968497377028,0.7002,,,,0.6761939764022827,False,2026,7.097561199916527,1127.6875,0.0,518.6,406.0615384615385,20.546875,9.875,"embedding_dim=16, hidden_dim=64, dropout=0.10638253432191426, lr=0.0006870390171640847",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.6962206200000001,0.75725051102869,0.700175,,,,0.3686340093612671,False,42,10.918683500029147,1133.83984375,0.0,526.6,430.1807692307692,36.078125,13.6875,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.6874180087499999,0.759370477896767,0.700125,,,,0.4155095428228378,False,123,10.687126499949954,1134.71484375,0.0,546.9,436.35384615384623,36.671875,12.953125,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.6826788962500001,0.7536694372129797,0.70015,,,,0.37058298885822294,False,456,10.75711190002039,1134.734375,0.0,522.4,431.24230769230763,36.953125,12.53125,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.68106771875,0.7510007471641467,0.70015,,,,0.3752693712711334,False,789,11.239255200023763,1130.7421875,0.0,529.2,428.58846153846156,37.09375,13.296875,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.70160896375,0.7603420983852225,0.70015,,,,0.412526273727417,False,2026,11.121714500011876,1051.24609375,0.0,486.1,402.94615384615383,35.53125,11.984375,"embedding_dim=32, hidden_dim=64, dropout=0.07510463548683521, lr=0.0019508971418591076",validation_search
hyperparameter_search,ogbl_collab,gnn,random_search,0.8155855525000001,0.835224152942982,0.623025,0.8056907124999999,0.8222344306582352,0.62155,0.6687633633613587,True,42,13.144614799995907,1051.3515625,0.0,514.8,430.69615384615383,45.140625,14.453125,"Validation-selected configuration: embedding_dim=32, hidden_dim=32, dropout=0.19410467545554216, lr=0.0007526285822748962",final_test
hyperparameter_search,ogbl_collab,gnn,random_search,0.76993246625,0.7611325469873922,0.699225,0.7578602025000001,0.743743004496203,0.688625,0.6683278739452362,True,123,14.341134799993597,1050.63671875,0.0,465.7,370.78076923076935,45.28125,12.78125,"Validation-selected configuration: embedding_dim=32, hidden_dim=32, dropout=0.19410467545554216, lr=0.0007526285822748962",final_test
hyperparameter_search,ogbl_collab,gnn,random_search,0.7864639025,0.8154709473878271,0.67715,0.7726543750000001,0.8025568651667344,0.662175,0.6756744861602784,True,456,13.20285070000682,1012.9765625,0.0,512.5,411.6576923076923,45.625,13.515625,"Validation-selected configuration: embedding_dim=32, hidden_dim=32, dropout=0.19410467545554216, lr=0.0007526285822748962",final_test
hyperparameter_search,ogbl_collab,gnn,random_search,0.7953932087500001,0.7990010248205761,0.700175,0.78089723375,0.7843231881510555,0.68885,0.6583498299121857,True,789,13.590033299988136,1014.74609375,0.0,500.5,410.9461538461538,44.71875,15.03125,"Validation-selected configuration: embedding_dim=32, hidden_dim=32, dropout=0.19410467545554216, lr=0.0007526285822748962",final_test
hyperparameter_search,ogbl_collab,gnn,random_search,0.8000203874999999,0.8246362198465518,0.700175,0.7919171462500001,0.816906327103035,0.68885,0.6629183709621429,True,2026,14.902897199965082,1013.875,0.0,500.3,353.13846153846157,45.328125,13.390625,"Validation-selected configuration: embedding_dim=32, hidden_dim=32, dropout=0.19410467545554216, lr=0.0007526285822748962",final_test
hyperparameter_search,ogbl_collab,gnn,de_opt,0.74787841875,0.8072192300864856,0.700175,,,,0.28352596461772916,False,42,18.83639620000031,1131.16796875,0.0,438.5,362.79615384615386,53.6875,15.875,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7180931825,0.8006605893596477,0.7002,,,,0.29170913994312286,False,123,17.695861499989405,1130.79296875,0.0,485.9,370.33461538461535,56.140625,14.25,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7153899149999999,0.7934730141318223,0.7002,,,,0.2760422691702843,False,456,16.980802200036123,1130.78125,0.0,519.5,403.46538461538466,57.046875,16.5625,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.71648793875,0.8001083511717996,0.7017,,,,0.26193259209394454,False,789,16.136654500034638,1130.8125,0.0,519.6,402.55769230769226,54.21875,15.640625,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7523687375000001,0.8098213198476786,0.700175,,,,0.2735240340232849,False,2026,16.73682730004657,1130.84375,0.0,477.9,402.2,55.15625,16.0,"embedding_dim=48, hidden_dim=96, dropout=0.22535279202823258, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7678887562500001,0.8147246306410608,0.700175,,,,0.3108124643564224,False,42,11.604507699958049,1145.7578125,0.0,511.9,407.4846153846155,38.09375,12.203125,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.77209131,0.8170645099217937,0.700175,,,,0.29565044343471525,False,123,16.719547900022008,1143.95703125,0.0,400.0,264.84615384615387,36.39062499999818,7.640625,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7760448950000001,0.8172428051270926,0.700175,,,,0.286826528608799,False,456,13.311593800084665,968.29296875,0.0,494.6,334.6538461538462,35.46875,9.90625,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.73546065125,0.7915381466537693,0.700175,,,,0.31755991876125333,False,789,11.75177990004886,967.42578125,0.0,505.3,391.38846153846157,36.90625,11.234375,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.73676866875,0.7981928047532532,0.70015,,,,0.30083151161670685,False,2026,11.08754019998014,969.31640625,0.0,516.8,411.1346153846153,36.8125,11.734375,"embedding_dim=32, hidden_dim=96, dropout=0.2879665646447905, lr=0.0036140759824865296",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7518033000000001,0.8005748788854249,0.700175,,,,0.2874149024486542,False,42,15.865200800006278,1126.2890625,0.0,544.5,438.8384615384615,56.953125,17.0625,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7108925962500001,0.7845653489920184,0.700175,,,,0.30137050449848174,False,123,16.019516099942848,1125.9140625,0.0,535.0,419.0423076923077,56.140625,15.796875,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.69604764625,0.7758552362911932,0.70015,,,,0.318048295378685,False,456,15.90611219999846,1101.10546875,0.0,553.6,414.00769230769237,55.625,15.46875,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.73965620625,0.788560823618271,0.700175,,,,0.309595051407814,False,789,16.439688200014643,1101.1875,0.0,500.6,411.0153846153847,54.453125,16.34375,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7608426687500001,0.7922370868190209,0.700175,,,,0.29378747940063477,False,2026,16.110513199935667,1101.2421875,0.0,547.3,417.45,55.46875,16.78125,"embedding_dim=48, hidden_dim=32, dropout=0.15519496958956588, lr=0.005125134747140126",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.698033345,0.7544012116007798,0.700175,,,,0.41789790391922,False,42,10.755027999985032,1139.30859375,0.0,554.2,428.29615384615386,36.95312500000182,11.90625,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.69021824625,0.7556914301553967,0.700175,,,,0.474507138133049,False,123,10.85593700001482,1140.65625,0.0,495.8,418.44230769230785,36.5625,11.53125,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.68284884,0.7541695534843414,0.700175,,,,0.4226938486099243,False,456,10.773179600015283,1140.69921875,0.0,544.5,428.53846153846155,36.65625,12.875,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.68177757875,0.751024696638886,0.700175,,,,0.4302769750356674,False,789,10.796403800020926,1139.421875,0.0,524.2,428.5846153846154,36.5625,12.796875,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.6978175950000001,0.750741909126129,0.700175,,,,0.4702067792415619,False,2026,10.724231999949552,1139.4453125,0.0,528.9,427.95,37.5,11.515625,"embedding_dim=32, hidden_dim=64, dropout=0.0795335526246719, lr=0.0016804715399186588",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.77501327,0.8197914100925692,0.700225,,,,0.2749128997325897,False,42,6.775454199989326,1138.75,0.0,606.4,412.2423076923078,19.671875,9.578125,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.73219825625,0.7958654038202858,0.700825,,,,0.2722098335623741,False,123,6.799359599943273,1136.13671875,0.0,487.4,408.06153846153853,19.671875,9.765625,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7759927112499999,0.817476478873805,0.70385,,,,0.25954641550779345,False,456,7.287812000024132,1135.03125,0.0,534.2,375.45384615384614,19.28125,8.5625,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7215363537499999,0.8004275427189147,0.707325,,,,0.2718549594283104,False,789,7.525063300039619,1135.5078125,0.0,492.3,367.21153846153845,20.15625,8.890625,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7831995,0.8144895339342296,0.709525,,,,0.2839301496744156,False,2026,6.8648228999227285,1135.53515625,0.0,518.6,410.95769230769224,21.140625,8.8125,"embedding_dim=16, hidden_dim=64, dropout=0.19410467545554216, lr=0.00922226567619423",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7137850299999999,0.7938369400852939,0.7439,,,,0.20154997557401658,False,42,15.783268500003032,1130.64453125,0.0,523.8,435.04999999999995,54.65625,17.765625,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.72524982125,0.7925200054692647,0.738025,,,,0.20501696169376374,False,123,17.345801700023003,1130.234375,0.0,516.5,373.3615384615384,55.453125,12.890625,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.71369447875,0.791433654502474,0.736925,,,,0.20803672224283218,False,456,15.720182999968529,1130.13671875,0.0,547.6,428.4423076923077,55.6875,16.53125,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.71116702125,0.7919227949772695,0.71635,,,,0.2720027819275856,False,789,16.761085400008596,1130.14453125,0.0,532.6,417.93461538461537,55.25,15.609375,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.70568190125,0.7883420677225961,0.724925,,,,0.24941838383674622,False,2026,15.894309800001793,1130.1796875,0.0,577.0,431.0423076923077,56.953125,16.9375,"embedding_dim=48, hidden_dim=96, dropout=0.02233603963646136, lr=0.0074429541829455735",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.75953250375,0.8122080653414301,0.700175,,,,0.28546483516693116,False,42,11.520832500071265,1144.4609375,0.0,494.4,374.70769230769224,36.5625,10.140625,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.76293046625,0.8176073782725828,0.707575,,,,0.2763869076967239,False,123,13.017718199989758,1144.4375,0.0,459.1,348.75769230769225,36.0,11.84375,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.74437197875,0.8096953832831071,0.70315,,,,0.26958334296941755,False,456,12.709521099925041,1138.4296875,0.0,443.9,363.99230769230763,36.578125,12.8125,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.77244199625,0.8168542587195902,0.700375,,,,0.27586008608341217,False,789,11.511170999961905,1140.203125,0.0,508.3,403.2769230769231,36.1875,12.59375,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7843919074999999,0.8289350921671372,0.7095,,,,0.2661706507205963,False,2026,11.027734700008295,1141.0390625,0.0,525.0,407.8192307692308,36.359375,11.796875,"embedding_dim=32, hidden_dim=64, dropout=0.15406641636379478, lr=0.00621094103787056",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.6977338125,0.7758669795645001,0.708675,,,,0.29661246985197065,False,42,12.499421499902382,1134.0078125,0.0,649.0,439.56153846153853,49.15625,5.46875,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.69904897,0.7865765281750189,0.726575,,,,0.20574573129415513,False,123,14.217834800016135,1118.75,0.0,483.1,348.1884615384615,46.96875,5.15625,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.70513842375,0.7827094592676207,0.729025,,,,0.20251337736845015,False,456,13.635938300052658,1001.90234375,0.0,520.8,388.7076923076923,47.4375,6.125,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.7033353925,0.787997065695909,0.7319,,,,0.22705614566802979,False,789,13.536817999905907,991.234375,0.0,479.2,381.1884615384615,48.28125,6.53125,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
hyperparameter_search,ogbl_collab,gnn,de_opt,0.6943138175,0.7823272825512377,0.7245,,,,0.22191239446401595,False,2026,14.069346999982372,991.23828125,0.0,504.2,368.3461538461538,47.84375,4.8125,"embedding_dim=48, hidden_dim=96, dropout=0.0, lr=0.004933472443786938",validation_search
